token,vabamorf,is_pronoun
tead-küll-kes,True,True
tead-küll-mida,True,True
tead-ma,True,True
teadagi-millega,True,False
teadlas-te,True,False
teadmatu-ses,True,False
teate-küll-mis,True,True
teda,True,True
teda-toda,True,True
tedagi,True,True
tee-ise,True,False
tee-ma,True,False
tee-seda-ei-tea-mida,True,True
tee-teid,True,False
teemal-mis,True,False
teeme-ise,True,False
teen-kõik-ise,True,False
teeni-ma,True,False
tegelase-mina,True,False
tegi,True,True
teha-mis,True,False
teha-sest,True,False
tehases-vabrikus-milles,True,False
tei-ne,False,True
tei-ne-tei-se,False,True
tei-ne-tei-se-le,False,True
tei-ne-teist,False,True
tei-se,False,True
tei-se-ga,False,True
tei-se-le,False,True
tei-sed,False,True
tei-sega,False,True
tei-sel,False,True
tei-sele,False,True
tei-selt,False,True
tei-ses,False,True
tei-sest,False,True
tei-si,False,True
teid,True,True
teid-meid-neid,True,True
teidki,True,True
teie,True,True
teie-meie,True,True
teiega,True,True
teiegagi,True,True
teiegi,True,True
teieks,True,True
teieni,True,True
teiesugune,True,True
teiesuguse,True,True
teiesugused,True,True
teiesugusega,True,True
teiesuguseid,True,True
teiesuguseks,True,True
teiesugusel,True,True
teiesugusele,True,True
teiesugust,True,True
teiesuguste,True,True
teiesugustega,True,True
teiesugusteks,True,True
teiesugustel,True,True
teiesugustele,True,True
teiesugustes,True,True
teiesugustest,True,True
teieta,True,True
teietagi,True,True
teietaolised,True,True
teietaolises,True,True
teietaoliste,True,True
teietaolistele,True,True
teil,True,True
teile,True,True
teile-meile,True,True
teilegi,True,True
teilgi,True,True
teilt,True,True
teiltki,True,True
teine,True,True
teine-,True,True
teine-teise,True,False
teine-teisega,True,False
teine-teisel,True,False
teine-teisele,True,False
teine-teisest,True,False
teine-teist,True,False
teinegi,True,True
teinetei-sest,False,True
teineteise,True,True
teineteise-ga,False,True
teineteisega,True,True
teineteisegagi,True,True
teineteiseks,True,True
teineteisel,True,True
teineteisele,True,True
teineteiselt,True,True
teineteiseni,True,True
teineteises,True,True
teineteisesse,True,True
teineteisest,True,True
teineteisestki,True,True
teineteiseta,True,True
teineteisi,True,True
teineteist,True,True
teineteiste,True,True
teineteistega,True,True
teineteistele,True,True
teineteistest,True,True
teis,True,True
teis-ed,False,True
teis-te,False,True
teis-te-ga,False,True
teis-te-le,False,True
teis-tega,False,True
teis-tel,False,True
teis-tele,False,True
teis-tes,False,True
teis-tes-se,False,True
teis-tesse,False,True
teis-test,False,True
teise,True,True
teise-,True,True
teise-le,False,True
teised,True,True
teised-,True,True
teisedki,True,True
teisega,True,True
teisegagi,True,True
teisegi,True,True
teiseks,True,True
teiseks-,True,True
teisekski,True,True
teisel,True,True
teisel-,True,True
teisele,True,True
teiselegi,True,True
teiselgi,True,True
teiselt,True,True
teiselt-,True,True
teiseltki,True,True
teisena,True,True
teiseni,True,True
teises,True,True
teises-,True,True
teiseski,True,True
teisesse,True,True
teisest,True,True
teisestki,True,True
teiseta,True,True
teisi,True,True
teisi-,True,True
teisigi,True,True
teisigi-,False,True
teiski,True,True
teisme-iga,True,False
teisse,True,True
teissugune,True,False
teissuguse,True,False
teissugused,True,False
teissuguseid,True,False
teissugusel,True,False
teissugust,True,False
teissuguste,True,False
teissugustes,True,False
teissugustest,True,False
teist,True,True
teist-,True,True
teist-ki,False,True
teist-su-gu-ne,False,True
teist-su-gu-sed,False,True
teist-su-gu-seks,False,True
teiste,True,True
teiste-legi,False,True
teiste-omad,True,False
teistega,True,True
teistega-,True,True
teistegagi,True,True
teistegi,True,True
teisteks,True,True
teistekski,True,True
teistel,True,True
teistele,True,True
teistelegi,True,True
teistelgi,True,True
teistelt,True,True
teisteltki,True,True
teistena,True,True
teisteni,True,True
teistes,True,True
teisteski,True,True
teistesse,True,True
teistessegi,True,True
teistest,True,True
teistestki,True,True
teisteta,True,True
teistki,True,True
teistsu-gune,False,True
teistsugu-sed,False,True
teistsugune,True,True
teistsugunegi,True,True
teistsuguse,True,True
teistsugused,True,True
teistsugused-,True,True
teistsugusedki,True,True
teistsugusega,True,True
teistsugusegi,True,True
teistsuguseid,True,True
teistsuguseidki,True,True
teistsuguseks,True,True
teistsugusekski,True,True
teistsugusel,True,True
teistsugusele,True,True
teistsuguselt,True,True
teistsugusena,True,True
teistsuguses,True,True
teistsugusesse,True,True
teistsugusest,True,True
teistsugust,True,True
teistsuguste,True,True
teistsugustega,True,True
teistsugustegi,True,True
teistsugusteks,True,True
teistsugustel,True,True
teistsugustele,True,True
teistsugustelt,True,True
teistsugustena,True,True
teistsugustes,True,True
teistsugusteski,True,True
teistsugustesse,True,True
teistsugustest,True,True
teistsugustki,True,True
teki-tas,True,False
televiisori-taolisel,True,False
tema,True,True
tema-,True,True
tema-gi,False,True
tema-nemad,True,True
temaga,True,True
temagagi,True,True
temagi,True,True
temake,True,True
temakegi,True,True
temakene,True,True
temakese,True,True
temakesed,True,True
temakesega,True,True
temakesel,True,True
temakesele,True,True
temakesest,True,True
temakesi,True,True
temakest,True,True
temakestele,True,True
temakestest,True,True
temaks,True,True
temal,True,True
temale,True,True
temalegi,True,True
temalgi,True,True
temalt,True,True
temaltki,True,True
temana,True,True
temani,True,True
temanigi,True,True
temas,True,True
temaski,True,True
temasse,True,True
temassegi,True,True
temast,True,True
temastki,True,True
temasugune,True,True
temasuguse,True,True
temasugused,True,True
temasugusega,True,True
temasuguseid,True,True
temasuguseks,True,True
temasugusel,True,True
temasugusele,True,True
temasuguselt,True,True
temasugusesse,True,True
temasugusest,True,True
temasugust,True,True
temasuguste,True,True
temasugustega,True,True
temasugustel,True,True
temasugustele,True,True
temasugustelt,True,True
temasugustesse,True,True
temasugustest,True,True
temata,True,True
tematagi,True,True
temataoline,True,True
temataolise,True,True
temataolised,True,True
temataolisega,True,True
temataoliseks,True,True
temataolisel,True,True
temataolisele,True,True
temataoliselt,True,True
temataolisi,True,True
temataolisil,True,True
temataolist,True,True
temataoliste,True,True
temataolistega,True,True
temataolistel,True,True
temataolistele,True,True
temataolistesse,True,True
temataolistest,True,True
temperament-selt,True,False
teo-ses,True,False
teo-sest,True,False
teostada-ennast,True,False
tera-sest,True,False
termi-neid,True,False
terroris-mis,True,False
terrorismivas-tast,True,False
tervisega-igasugused,True,False
tiigrite-taoliste,True,False
tippsportlase-iga,True,False
toda,True,True
todagi,True,True
todasama,True,True
toe-ta,True,False
toe-tas,True,False
toe-tuss-kee-me,True,False
toetu-seks,True,False
toi-me,True,False
toi-mu,True,False
toi-mus,True,False
toitu-mis-,True,False
tol,True,True
tol-lele,False,True
tolgi,True,True
tolle,True,True
tolle-,True,True
tolle-ja-tolle,True,True
tolle-selle,True,True
tollega,True,True
tollegagi,True,True
tollegi,True,True
tolleks,True,True
tollel,True,True
tollele,True,True
tollelegi,True,True
tollelesamale,True,True
tollelgi,True,True
tollelsamal,True,True
tollelt,True,True
tolleltsamalt,True,True
tollena,True,True
tolleni,True,True
tolles,True,True
tolles-tolles,True,True
tollesama,True,True
tolleski,True,True
tollessamas,True,True
tollesse,True,True
tollest,True,True
tollestki,True,True
tollestsamast,True,True
tolleta,True,True
tolsamal,True,True
tont-teab-kelle,True,True
tont-teab-kelle-millega,True,True
tont-teab-mida,True,True
tont-teab-mille,True,True
tont-teab-millega,True,True
tont-teab-millise,True,True
tont-teab-mis,True,True
tont-teab-missuguste,True,True
too,True,True
too-,True,True
too-de-te,True,False
too-ise,True,True
too-ma,True,True
too-teid,True,False
too-too,True,True
toogi,True,True
toosama,True,True
tornaado-taolise,True,False
tos,True,True
toski,True,True
tosse,True,True
tost,True,True
tostki,True,True
trahteri-omast,True,False
trahvi-ma,True,False
trammi-taolise,True,False
transatlantilis-te,True,False
treeneri-te,True,False
treenitu-sest,True,False
tsentristid-nende,True,False
tsiviil-mina,True,False
tugevamaks-sa,True,False
tugitooli-oma,True,False
tule-eile-meile,True,False
tule-ma,True,False
tule-mus,True,False
tuleks-mul,True,False
tulla-seda,True,False
tulu-samalt,True,False
tulumaksu-kes,True,False
tume-must,True,False
tund-ma,True,False
tundi-teist,True,False
tunnikeseks-teiseks,True,False
tunnis-tas,True,False
tutvus-tas,True,False
tuuleveski-taoline,True,False
tuuri-taolist,True,False
tuvikese-kes,True,False
tähendab–see,True,False
täht-ma,True,False
täht-samaks,True,False
täht-su-sest,True,False
täht-sus,True,False
täht-sust,True,False
täi-ta,True,False
täiendada-muuta,True,False
täiskasvanu-mina,True,False
täit-ma,True,False
täit-sa,True,False
täitevvõi-muga,True,False
täna-seks,True,False
täna-sel,True,False
täna-sesse,True,False
täna-sest,True,False
täna-üks-homme-teine,True,False
tänavu-sel,True,False
tänavu-sest,True,False
täpsusta-keda,True,False
tõelis-te,True,False
tões-tas,True,False
tõhu-sa,True,False
tõlgendada-muuta,True,False
tõmba-ma,True,False
tõsi-seks,True,False
tõsi-selt,True,False
tõsi-sest,True,False
tõst-ma,True,False
tõste-ta,True,False
tõu-seks,True,False
tõu-su,True,False
tõu-su-,True,False
tõu-sust,True,False
tõus-ma,True,False
töö-iga,True,False
töö-loa-ta,True,False
töö-ta,True,False
töö-ta-ma,True,False
töö-ta-su,True,False
töö-ta-sult,True,False
töö-tas,True,False
tööd-oma,True,False
tööta-ma,True,False
töötab-mis,True,False
töötab-sama-,True,False
tühis-tas,True,False
tütarlastekooli-taoline,True,False
u-palju,True,False
udupasuna-taolise,True,False
ufo-taolistel,True,False
ugri-setu,True,False
uina-muina,True,False
uina-muuna,True,False
uinu-teid,True,False
ulatu-ses,True,False
umb-keel-sust,True,False
umb-seks,True,False
usu-me,True,False
uudiste-meil,True,False
uuri-ma,True,False
uuri-must,True,False
va-ju-ta-ma,True,False
va-luu-ta,True,False
va-nad,True,False
va-nemad,True,False
va-re-meid,True,False
vaalalaulu-taolisi,True,False
vaat-mis-kõik,True,False
vaatasin-nemad,True,False
vaba-ma,True,False
vae-selt,True,False
vaese-omaks,True,False
vahendaja-te,True,False
vahet-ma,True,False
vahetada-sama,True,False
vahetu-ses,True,False
vai-mu,True,False
vaielda-ma,True,False
vaik-seks,True,False
vaik-selt,True,False
vaim-selt,True,False
vaimus-tas,True,False
valdus-SEs,True,False
vale-iseennast,True,False
vale-mina,True,False
valge-must,True,False
valge-punane-must,True,False
valge-roheline-must,True,False
valged-või-kurat-teab-kes,True,True
valgu-ses,True,False
vali-me,True,False
vali-meid,True,False
vali-mind,True,False
valik-on-teie,True,False
valimis-te,True,False
valmis-tas,True,False
valmistu-ma,True,False
valvearsti-ta,True,False
vanemad-kes,True,False
vanu-ses,True,False
vanu-sest,True,False
vara-kõik,True,False
vara-ses,True,False
varas-kes,True,False
varguse-valetamise-mille,True,False
vari-ses,True,False
vast-kõik,True,False
vasta-ma,True,False
vastake-ma,True,False
vastumeel-sus,True,False
vastupidi-see,True,False
vastutee-neid,True,False
vee-ta,True,False
veebivärava-taolist,True,False
veel-milline,True,False
veel-miski,True,False
veeretada-nemad,True,False
veetõu-sust,True,False
vendetta-taolist,True,False
vene-setu,True,False
veranda-taolised,True,False
videomakk-see,True,False
viga-mõnda,True,False
vigastu-sest,True,False
vii-ma-sel,True,False
vii-sa,True,False
vii-sa-,True,False
vii-tas,True,False
viima-seks,True,False
viima-sel,True,False
viima-ses,True,False
viima-sesse,True,False
viima-sest,True,False
viimast-kui-üht,True,False
viimne-kui-üks,True,False
viis-teist,True,False
viis-ühele,True,False
viis-ühelt,True,False
viis-ühte,True,False
viis-üks,True,False
visiitkaardi-taolist,True,False
viski-seks,True,False
vokaal-mina,True,False
vormel-1-te,True,False
vormel-ühe,True,False
vormel-ühega,True,False
vormel-ühel,True,False
vormel-ühele,True,False
vormel-ühelt,True,False
vormel-ühes,True,False
vormel-ühest,True,False
vormel-ühte,True,False
vormel-üks,True,False
vähe-palju,True,False
vähem-sama,True,False
vähemusrahvust-kelle,True,False
väi-ta,True,False
väi-teid,True,False
väikelapse-iga,True,False
väli-must,True,False
väli-selt,True,False
väliköögi-taoline,True,False
välis-tas,True,False
välja-meie,True,False
väljastatava-te,True,False
väsi-mus,True,False
võetud-mina,True,False
või-kurat-teab-mida,True,True
või-me,True,True
või-meid,True,True
või-midagi,True,True
või-mu,True,True
või-mu-,True,True
või-muga,True,True
või-mul,True,True
või-mult,True,True
või-must,True,True
või-ta,True,True
võiduloo-taoline,True,False
võidut-ses,True,False
võimalu-sest,True,False
võimalusest-mitmes,True,False
võimle-mis,True,False
võimsai-ma,True,False
võimu-ses,True,False
võimuvahetu-sest,True,False
võitja-võtab-kõik,True,False
võiva-te,True,False
võrd-seks,True,False
võrd-selt,True,False
võrdseteks-see,True,False
võru-setu,True,False
võta-me,True,False
võtnud-ise,True,False
võtta-mida,True,False
võõras-oma,True,False
võõrkeel-te,True,False
võõrvõi-mu,True,False
x-iga,True,False
x-palju,True,False
y-iga,True,False
y-palju,True,False
y-te,True,False
z-palju,True,False
z-te,True,False
ÄRGE-PILDISTAGE-MIND,True,False
Õllesummeri-taolistel,True,False
Õnn-see,True,False
Õnnetu-ses,True,False
Õnnetu-sest,True,False
Öö-sel,True,False
Ü-ks,False,True
ÜHE,True,True
ÜHE-,True,True
ÜHED,True,True
ÜHEGI,True,True
ÜHEKS,True,True
ÜHEL,True,True
ÜHELE,True,True
ÜHELEGI,True,True
ÜHELGI,True,True
ÜHELT,True,True
ÜHENA,True,True
ÜHES,True,True
ÜHESKI,True,True
ÜHEST,True,True
ÜHESTKI,True,True
ÜHT,True,True
ÜHT-TEIST,False,True
ÜHTE,True,True
ÜHTEDE,True,True
ÜHTEGI,True,True
ÜHTKI,True,True
ÜKS,True,True
ÜKSKI,True,True
ÜKSTEISE,True,True
ÜKSTEISELE,True,True
ÜKSTEISEST,True,True
ÜKSTEIST,True,True
Ühe,True,True
Ühe-,True,True
Ühe-teise,True,True
Ühed,True,True
Ühedki,True,True
Ühega,True,True
Ühegagi,True,True
Ühegi,True,True
Üheks,True,True
Ühekski,True,True
Ühel,True,True
Ühel-samal,True,True
Ühele,True,True
Ühelegi,True,True
Ühelgi,True,True
Ühelt,True,True
Üheltki,True,True
Ühena,True,True
Ühendriikide-taoline,True,False
Ühes,True,True
Üheski,True,True
Ühesse,True,True
Ühessegi,True,True
Ühest,True,True
Ühestki,True,True
Üheta,True,True
Üht,True,True
Üht-,True,True
Üht-sest,True,False
Üht-teist,False,True
Ühte,True,True
Ühte-teist,True,True
Ühtede,True,True
Ühtedega,True,True
Ühtedeks,True,True
Ühtedel,True,True
Ühtedele,True,True
Ühtedelt,True,True
Ühtedes,True,True
Ühtedest,True,True
Ühtegi,True,True
Ühtesid,True,True
Ühtki,True,True
Üks,True,True
Üks-,True,True
Üks-ki,False,True
Üks-kõik,True,True
Üks-sama,True,True
Üks-üks,False,True
Ükski,True,True
Üksteise,True,True
Üksteisega,True,True
Üksteisel,True,True
Üksteisele,True,True
Üksteiselt,True,True
Üksteises,True,True
Üksteisesse,True,True
Üksteisest,True,True
Üksteiseta,True,True
Üksteist,True,True
Üle-mus,True,False
Üteldi-see,True,False
Ütle-me,True,False
ära-minu,True,False
ära-osta-midagi-,True,False
ära-selle,True,False
ära-unusta-mind,True,False
ärilau-sest,True,False
äriregistri-taolised,True,False
äritsejad-vahendajad-kõige,True,False
ärrituse-taolist,True,False
äär-mu-sest,True,False
õhutu-sel,True,False
õige-kõige,True,False
õigeaeg-selt,True,False
õnne-taoline,True,False
õnneratta-taoline,True,False
õnnetu-sest,True,False
õpe-tas,True,False
õppeaas-tal,True,False
õppeaas-tasse,True,False
õppi-ma,True,False
õppi-mis-,True,False
õu-nad,True,False
öelda-seks,True,False
öö-sel,True,False
ü-h-e,False,True
ü-h-e-s,False,True
ü-k-s-k-i,False,True
ü-ks,False,True
ü-te,True,False
ü-ühte,True,True
üHT-TEIST,True,False
üh-te,False,True
üh-tegi,False,True
ühe,True,True
ühe-,True,True
ühe-ga,False,True
ühe-gi,False,True
ühe-le,False,True
ühe-le-gi,False,True
ühe-sama,True,True
ühe-tegi,False,True
ühe-teise,True,True
ühe-teist,True,False
üheaeg-selt,True,False
ühed,True,True
ühed-ja-samad,True,True
ühed-samad,True,True
ühed-teised,True,True
ühedki,True,True
ühega,True,True
ühegagi,True,True
ühegi,True,True
üheks,True,True
üheks-,True,True
üheks-teiseks,True,True
üheksa-üks-üks,True,False
ühekski,True,True
ühel,True,True
ühel-,True,True
ühel-gi,False,True
ühel-samal,True,True
ühele,True,True
ühele-,True,True
ühele-teisele,True,True
ühelegi,True,True
ühelgi,True,True
ühelt,True,True
ühelt-,True,True
ühelt-ja-samalt,True,True
ühelt-samalt,True,True
üheltki,True,True
ühena,True,True
üheni,True,True
ühes,True,True
ühes-,True,True
ühes-ki,False,True
ühes-samas,True,True
ühes-teises,True,True
üheski,True,True
ühesse,True,True
ühessegi,True,True
ühest,True,True
ühest-kes,True,False
ühest-samast,True,True
ühest-teisest,True,True
ühestki,True,True
üheta,True,True
ühis-te,True,False
üht,True,True
üht-,True,True
üht-ja-sama,True,True
üht-ki,False,True
üht-koma-teist,True,False
üht-kui-teist,True,True
üht-sama,True,True
üht-sedasama,True,True
üht-seks,True,False
üht-ses,True,False
üht-teis,True,False
üht-teise,True,False
üht-teist,False,True
üht-teistki,False,True
ühte,True,True
ühte-,True,True
ühte-gi,False,True
ühte-sama,True,True
ühte-teist,True,True
ühtede,True,True
ühtede-samade,True,True
ühtedega,True,True
ühtedeks,True,True
ühtedel,True,True
ühtedele,True,True
ühtedele-samadele,True,True
ühtedelgi,True,True
ühtedelt,True,True
ühtedena,True,True
ühtedes,True,True
ühtedes-samades,True,True
ühtedesse,True,True
ühtedest,True,True
ühtedest-samadest,True,True
ühtegi,True,True
ühtesid,True,True
ühtesid-samu,True,True
ühtki,True,True
üks,True,True
üks-,True,True
üks-ja-sama,True,True
üks-ja-seesama,True,True
üks-ki,False,True
üks-kõik,True,True
üks-kõik-millist,True,False
üks-mitmele,True,False
üks-pluss-üks,True,False
üks-sama,True,True
üks-seesama,True,True
üks-tei-se-ga,False,True
üks-teise,True,False
üks-teisegi,False,True
üks-teisele,True,False
üks-teiselt,True,False
üks-teist,True,False
üks-üks,False,True
üks-üks-,True,True
ükski,True,True
ükskõik-kelle,True,False
ükskõik-millise,True,False
ükspuha-kumb,True,False
ükstei-selt,False,True
ükstei-sest,False,True
üksteise,True,True
üksteise-,True,True
üksteised,True,True
üksteisega,True,True
üksteisegi,True,True
üksteiseks,True,True
üksteisel,True,True
üksteisele,True,True
üksteiselt,True,True
üksteiseni,True,True
üksteises,True,True
üksteisesse,True,True
üksteisest,True,True
üksteiseta,True,True
üksteisi,True,True
üksteist,True,True
üksteiste,True,True
üksteistega,True,True
üksteistele,True,True
üksteistelt,True,True
üksteistest,True,True
üksteistki,True,True
üla-üks,True,False
üle-mina,True,False
üle-mus,True,False
üle-ta-me,True,False
üle-too,True,False
ülemvõi-mu,True,False
ülesse-ma,True,False
ülestõu-su,True,False
ülestõu-sus,True,False
üli-mina,True,False
üli-sood-sa,True,False
ülitäht-sa,True,False
üllatu-seks,True,False
üllatu-sest,True,False
ürgolemi-sest,True,False
ürgse-te,True,False
ürita-ma,True,False
üritus-milleks,True,False
ütle-ma,True,False
ütlen-sina,True,False
šerri-taoline,True,False
Ž-ses,True,False
–Keegi,True,True
–Ma,True,True
–Mis,True,True
–Mu,True,True
–Seda,True,True
–See,True,True
–Sest,True,True
–kõigil,True,True
–kõik,True,True
–ma,True,True
–milliseid,True,True
–minu,True,True
–miski,True,True
–need,True,True
–nende,True,True
–paljude,True,True
–see,True,True
–sellega,True,True
–sest,True,True
–tema,True,True
–ühes,True,True
—Ma,True,True
—Mis,True,True
—Seda,True,True
—Te,True,True
—selliseid,True,True
