Turbunee-me,"    ""Turbunee-mina"" L0 P pers ps1 pl gen cap","    ""Turbunee-mina"" L0 P invalid pl gen cap"
Tä-na-me,"    ""Tä-na-mina"" L0 P pers ps1 pl gen cap","    ""Tä-na-mina"" L0 P invalid pl gen cap"
Tä-nav-su,"    ""Tä-nav-sina"" L0 P pers ps2 sg gen cap","    ""Tä-nav-sina"" L0 P invalid sg gen cap"
Tähekese-taolist,"    ""tähekese-taoline"" Lt P inter rel sg part cap","    ""tähekese-taoline"" Lt P invalid sg part cap"
Täitsa_sassis_omadega,"    ""Täitsa_sassis__oma"" Ldega P pos det refl pl kom cap","    ""Täitsa_sassis__oma"" Ldega P invalid pl kom cap"
Täna-seks,"    ""täna-see"" Lks P dem sg tr cap","    ""täna-see"" Lks P invalid sg tr cap"
Tänavu-seks,"    ""tänavu-see"" Lks P dem sg tr cap","    ""tänavu-see"" Lks P invalid sg tr cap"
Täp-selt,"    ""Täp-see"" Llt P dem sg abl cap","    ""Täp-see"" Llt P invalid sg abl cap"
Tõen-äo-li-selt,"    ""Tõen-äo-li-see"" Llt P dem sg abl cap","    ""Tõen-äo-li-see"" Llt P invalid sg abl cap"
Tõl-kes,"    ""Tõl-kes"" L0 P inter rel pl nom cap","    ""Tõl-kes"" L0 P invalid pl nom cap"
Töö-ta-su,"    ""töö-ta-sina"" L0 P pers ps2 sg gen cap","    ""töö-ta-sina"" L0 P invalid sg gen cap"
Türgi-taolise,"    ""Türgi-taoline"" L0 P dem sg gen cap","    ""Türgi-taoline"" L0 P invalid sg gen cap"
Türgi-taolist,"    ""Türgi-taoline"" Lt P dem sg part cap","    ""Türgi-taoline"" Lt P invalid sg part cap"
Tšernobõli-taolisel,"    ""Tšernobõli-taoline"" Ll P dem sg ad cap","    ""Tšernobõli-taoline"" Ll P invalid sg ad cap"
Tšernobõli-taolisi,"    ""Tšernobõli-taoline"" Li P dem pl part cap","    ""Tšernobõli-taoline"" Li P invalid pl part cap"
Tšubaisi-taolisi,"    ""Tšubaisi-taoline"" Li P dem pl part cap","    ""Tšubaisi-taoline"" Li P invalid pl part cap"
U2-te,"    ""U2-sina"" L0 P pers ps2 pl gen cap","    ""U2-sina"" L0 P invalid pl gen cap"
UEF.iga,"    ""UEF._iga"" L0 P det sg gen cap","    ""UEF._iga"" L0 P invalid sg gen cap"
UFOd.nende,"    ""UFOd._see"" Lde P dem pl gen cap","    ""UFOd._see"" Lde P invalid pl gen cap"
UR-IGA,"    ""UR-iga"" L0 P det sg gen cap","    ""UR-iga"" L0 P invalid sg gen cap"
Ukraina-taolist,"    ""Ukraina-taoline"" Lt P dem sg part cap","    ""Ukraina-taoline"" Lt P invalid sg part cap"
Ukraina-taolistes,"    ""Ukraina-taoline"" Ltes P dem pl in cap","    ""Ukraina-taoline"" Ltes P invalid pl in cap"
Ungari-taolistele,"    ""Ungari-taoline"" Ltele P dem pl all cap","    ""Ungari-taoline"" Ltele P invalid pl all cap"
Uni-ver-si-tas,"    ""Uni-ver-si-tema"" Ls P pers ps3 sg in cap","    ""Uni-ver-si-tema"" Ls P invalid sg in cap"
Universi-tas,"    ""Universi-tema"" Ls P pers ps3 sg in cap","    ""Universi-tema"" Ls P invalid sg in cap"
Urmi-taoline,"    ""urm+i-taoline"" L0 P dem sg nom cap","    ""urm+i-taoline"" L0 P invalid sg nom cap"
Ussisõ-nad,"    ""Ussisõ-tema"" Ld P pers ps3 pl nom cap","    ""Ussisõ-tema"" Ld P invalid pl nom cap"
Ustimenko-taolised,"    ""Ustimenko-taoline"" Ld P dem pl nom cap","    ""Ustimenko-taoline"" Ld P invalid pl nom cap"
Uuskasutuskesku-ses,"    ""Uuskasutuskesku-see"" Ls P inter rel sg in cap","    ""Uuskasutuskesku-see"" Ls P invalid sg in cap"
Uuta-muuta,"    ""uuta-muu"" Lta P indef sg abes cap","    ""uuta-muu"" Lta P invalid sg abes cap"
V2-te,"    ""V2-sina"" L0 P pers ps2 pl gen cap","    ""V2-sina"" L0 P invalid pl gen cap"
V6-te,"    ""V6-sina"" L0 P pers ps2 pl gen cap","    ""V6-sina"" L0 P invalid pl gen cap"
VVDV-te,"    ""VVDV-sina"" L0 P pers ps2 pl gen cap","    ""VVDV-sina"" L0 P invalid pl gen cap"
Va-ja-du-sest,"    ""Va-ja-du-see"" Lst P dem sg el cap","    ""Va-ja-du-see"" Lst P invalid sg el cap"
Va-na-e-ma,"    ""Va-na-e-mina"" L0 P pers ps1 sg nom cap","    ""Va-na-e-mina"" L0 P invalid sg nom cap"
Va-nad,"    ""va-tema"" Ld P pers ps3 pl nom cap","    ""va-tema"" Ld P invalid pl nom cap"
Va-nemad,"    ""va-tema"" Ld P pers ps3 pl nom cap","    ""va-tema"" Ld P invalid pl nom cap"
Vaat-mis,"    ""vaat-mis"" L0 P inter rel pl nom cap","    ""vaat-mis"" L0 P invalid pl nom cap"
Vaheri-taolised,"    ""Vaheri-taoline"" Ld P dem pl nom cap","    ""Vaheri-taoline"" Ld P invalid pl nom cap"
Vahtre-taolisi,"    ""Vahtre-taoline"" Li P dem pl part cap","    ""Vahtre-taoline"" Li P invalid pl part cap"
Vajadu-sel,"    ""Vajadu-see"" Ll P dem sg ad cap","    ""Vajadu-see"" Ll P invalid sg ad cap"
Val-mis,"    ""Val-mis"" L0 P inter rel pl nom cap","    ""Val-mis"" L0 P invalid pl nom cap"
Valga-taolise,"    ""Valga-taoline"" L0 P dem sg gen cap","    ""Valga-taoline"" L0 P invalid sg gen cap"
Valga-taolisele,"    ""Valga-taoline"" Lle P dem sg all cap","    ""Valga-taoline"" Lle P invalid sg all cap"
Valga-taolises,"    ""Valga-taoline"" Ls P dem sg in cap","    ""Valga-taoline"" Ls P invalid sg in cap"
Valge-must,"    ""valge-mina"" Lst P pers ps1 sg el cap","    ""valge-mina"" Lst P invalid sg el cap"
Valgjärve-taolises,"    ""Valg_järve-taoline"" Ls P dem sg in cap","    ""Valg_järve-taoline"" Ls P invalid sg in cap"
Valika-taoline,"    ""Valika-taoline"" L0 P dem sg nom cap","    ""Valika-taoline"" L0 P invalid sg nom cap"
ValiksinValiMis,"    ""ValiksinVali_mis"" L0 P inter rel pl nom cap","    ""ValiksinVali_mis"" L0 P invalid pl nom cap"
Valimisjaoskon-nad,"    ""Valimisjaoskon-tema"" Ld P pers ps3 pl nom cap","    ""Valimisjaoskon-tema"" Ld P invalid pl nom cap"
Valio-taolisi,"    ""Valio-taoline"" Li P dem pl part cap","    ""Valio-taoline"" Li P invalid pl part cap"
Valka-taolises,"    ""Valka-taoline"" Ls P dem sg in cap","    ""Valka-taoline"" Ls P invalid sg in cap"
Valus_tips-must,"    ""Valus_tips-mina"" Lst P pers ps1 sg el cap","    ""Valus_tips-mina"" Lst P invalid sg el cap"
Vanadusnõtru-ses,"    ""vanadus_nõtr+u-see"" Ls P dem sg in cap","    ""vanadus_nõtr+u-see"" Ls P invalid sg in cap"
Vanja-taolised,"    ""Vanja-taoline"" Ld P dem pl nom cap","    ""Vanja-taoline"" Ld P invalid pl nom cap"
Var-ma,"    ""Var-mina"" L0 P pers ps1 sg nom cap","    ""Var-mina"" L0 P invalid sg nom cap"
Varadero-taolistele,"    ""Varadero-taoline"" Ltele P dem pl all cap","    ""Varadero-taoline"" Ltele P invalid pl all cap"
Varblase-taolisest,"    ""varblase-taoline"" Lst P dem sg el cap","    ""varblase-taoline"" Lst P invalid sg el cap"
Vas-ta-sel,"    ""Vas-ta-see"" Ll P dem sg ad cap","    ""Vas-ta-see"" Ll P invalid sg ad cap"
Vas-tu-seks,"    ""Vas-tu-see"" Lks P dem sg tr cap","    ""Vas-tu-see"" Lks P invalid sg tr cap"
VaskKellele,"    ""Vask_kes"" Lle P inter rel pl all cap","    ""Vask_kes"" Lle P invalid pl all cap"
Vaskrää-ma,"    ""Vaskrää-mina"" L0 P pers ps1 sg nom cap","    ""Vaskrää-mina"" L0 P invalid sg nom cap"
Vastu-seks,"    ""vastu-see"" Lks P dem sg tr cap","    ""vastu-see"" Lks P invalid sg tr cap"
Vatikani-taolise,"    ""Vatikani-taoline"" L0 P dem sg gen cap","    ""Vatikani-taoline"" L0 P invalid sg gen cap"
Vega-sesse,"    ""Vega-see"" Lsse P dem sg ill cap","    ""Vega-see"" Lsse P invalid sg ill cap"
Vello-taolised,"    ""Vello-taoline"" Ld P dem pl nom cap","    ""Vello-taoline"" Ld P invalid pl nom cap"
Ven-nad,"    ""Ven-tema"" Ld P pers ps3 pl nom cap","    ""Ven-tema"" Ld P invalid pl nom cap"
Vene-6-endast,"    ""vene-6-ise"" Lst P pos det refl sg el cap","    ""vene-6-ise"" Lst P invalid sg el cap"
Venemaa-taoline,"    ""Vene_maa-taoline"" L0 P dem sg nom cap","    ""Vene_maa-taoline"" L0 P invalid sg nom cap"
Venu-sel,"    ""Venu-see"" Ll P dem sg ad cap","    ""Venu-see"" Ll P invalid sg ad cap"
Vera-taolised,"    ""Vera-taoline"" Ld P dem pl nom cap","    ""Vera-taoline"" Ld P invalid pl nom cap"
Veski-taolist,"    ""veski-taoline"" Lt P dem sg part cap","    ""veski-taoline"" Lt P invalid sg part cap"
Vestase-taoliste,"    ""vest_ase-taoline"" Lte P dem pl gen cap","    ""vest_ase-taoline"" Lte P invalid pl gen cap"
Vi-i-i-tas,"    ""Vi-i-i-tema"" Ls P pers ps3 sg in cap","    ""Vi-i-i-tema"" Ls P invalid sg in cap"
Viagra-taolise,"    ""Viagra-taoline"" L0 P dem sg gen cap","    ""Viagra-taoline"" L0 P invalid sg gen cap"
Viagra-taoliste,"    ""Viagra-taoline"" Lte P dem pl gen cap","    ""Viagra-taoline"" Lte P invalid pl gen cap"
Vidaråseni-taolisi,"    ""Vidaråseni-taoline"" Li P dem pl part cap","    ""Vidaråseni-taoline"" Li P invalid pl part cap"
Viha-koba-mis,"    ""viha-koba-mis"" L0 P inter rel pl nom cap","    ""viha-koba-mis"" L0 P invalid pl nom cap"
Vihula-taolisest,"    ""Vihula-taoline"" Lst P dem sg el cap","    ""Vihula-taoline"" Lst P invalid sg el cap"
Vii-ma-sel,"    ""vii-ma-see"" Ll P dem sg ad cap","    ""vii-ma-see"" Ll P invalid sg ad cap"
Viilma-taoliste,"    ""Viilma-taoline"" Lte P dem pl gen cap","    ""Viilma-taoline"" Lte P invalid pl gen cap"
Viima-sel,"    ""vii+ma-see"" Ll P dem sg ad cap","    ""vii+ma-see"" Ll P invalid sg ad cap"
Viioli-taoline,"    ""Viioli-taoline"" L0 P dem sg nom cap","    ""Viioli-taoline"" L0 P invalid sg nom cap"
Viis-teist,"    ""viis-sina"" Lst P pers ps2 pl el cap","    ""viis-sina"" Lst P invalid pl el cap"
Viisi-me,"    ""viisi-mina"" L0 P pers ps1 pl gen cap","    ""viisi-mina"" L0 P invalid pl gen cap"
Viisitamme-taoliste,"    ""viisi_tamme-taoline"" Lte P dem pl gen cap","    ""viisi_tamme-taoline"" Lte P invalid pl gen cap"
Viktori-taoline,"    ""Viktori-taoline"" L0 P dem sg nom cap","    ""Viktori-taoline"" L0 P invalid sg nom cap"
Viktori-taolised,"    ""Viktori-taoline"" Ld P dem pl nom cap","    ""Viktori-taoline"" Ld P invalid pl nom cap"
Viktori-taolisi,"    ""Viktori-taoline"" Li P dem pl part cap","    ""Viktori-taoline"" Li P invalid pl part cap"
Vil-niu-ses,"    ""Vil-niu-see"" Ls P dem sg in cap","    ""Vil-niu-see"" Ls P invalid sg in cap"
Viljandi-taoline,"    ""Viljandi-taoline"" L0 P dem sg nom cap","    ""Viljandi-taoline"" L0 P invalid sg nom cap"
Vilniuse-taolisel,"    ""Vilniuse-taoline"" Ll P dem sg ad cap","    ""Vilniuse-taoline"" Ll P invalid sg ad cap"
Virgo-taolistele,"    ""Virgo-taoline"" Ltele P dem pl all cap","    ""Virgo-taoline"" Ltele P invalid pl all cap"
Virtuaal-seks,"    ""virtuaal-see"" Lks P dem sg tr cap","    ""virtuaal-see"" Lks P invalid sg tr cap"
Viru-Nigula-taoline,"    ""Viru-Nigula-taoline"" L0 P dem sg nom cap","    ""Viru-Nigula-taoline"" L0 P invalid sg nom cap"
Voitkade-taolistel,"    ""Voitkade-taoline"" Ltel P dem pl ad cap","    ""Voitkade-taoline"" Ltel P invalid pl ad cap"
Voloshini-taoline,"    ""Voloshini-taoline"" L0 P dem sg nom cap","    ""Voloshini-taoline"" L0 P invalid sg nom cap"
Vormel-ühe,"    ""vormel-üks"" L0 P dem indef sg gen cap","    ""vormel-üks"" L0 P invalid sg gen cap"
Vormel-ühes,"    ""vormel-üks"" Ls P dem indef sg in cap","    ""vormel-üks"" Ls P invalid sg in cap"
Vormel-üks,"    ""vormel-üks"" L0 P dem indef sg nom cap","    ""vormel-üks"" L0 P invalid sg nom cap"
Väli-taolistele,"    ""väli-taoline"" Ltele P dem pl all cap","    ""väli-taoline"" Ltele P invalid pl all cap"
Väljajäämi-sest,"    ""välja_jääm+i-see"" Lst P dem sg el cap","    ""välja_jääm+i-see"" Lst P invalid sg el cap"
Värtoni-taolisi,"    ""Värtoni-taoline"" Li P dem pl part cap","    ""Värtoni-taoline"" Li P invalid pl part cap"
Võhma-Kõo-Kabala-mõned,"    ""Võhma-Kõo-kabala-mõni"" Ld P indef pl nom cap","    ""Võhma-Kõo-kabala-mõni"" Ld P invalid pl nom cap"
Võhma-taolistes,"    ""Võhma-taoline"" Ltes P dem pl in cap","    ""Võhma-taoline"" Ltes P invalid pl in cap"
Või-mul,"    ""või-mina"" Ll P pers ps1 sg ad cap","    ""või-mina"" Ll P invalid sg ad cap"
Võim-samad,"    ""võim-sama"" Ld P dem pl nom cap","    ""võim-sama"" Ld P invalid pl nom cap"
Võiroosi-taolisel,"    ""või_roosi-taoline"" Ll P dem sg ad cap","    ""või_roosi-taoline"" Ll P invalid sg ad cap"
Võitja-võtab-kõik,"    ""võitja-võta+b-kõik"" L0 P det pl nom cap","    ""võitja-võta+b-kõik"" L0 P invalid pl nom cap"
Võõrkeel-te,"    ""võõr_keel-sina"" L0 P pers ps2 pl gen cap","    ""võõr_keel-sina"" L0 P invalid pl gen cap"
W-ME,"    ""W-mina"" L0 P pers ps1 pl gen cap","    ""W-mina"" L0 P invalid pl gen cap"
Wal-Marti-taolistel,"    ""Wal-Marti-taoline"" Ltel P dem pl ad cap","    ""Wal-Marti-taoline"" Ltel P invalid pl ad cap"
Wallpaperi-taolisest,"    ""Wallpaperi-taoline"" Lst P dem sg el cap","    ""Wallpaperi-taoline"" Lst P invalid sg el cap"
Wel-co-me,"    ""Wel-co-mina"" L0 P pers ps1 pl gen cap","    ""Wel-co-mina"" L0 P invalid pl gen cap"
Werko-ma,"    ""Werko-mina"" L0 P pers ps1 sg nom cap","    ""Werko-mina"" L0 P invalid sg nom cap"
Wieszelowka-taolisse,"    ""Wieszelowka-taoline"" Lse P dem sg adit cap","    ""Wieszelowka-taoline"" Lse P invalid sg adit cap"
Wolfi-taoliste,"    ""Wolfi-taoline"" Lte P dem pl gen cap","    ""Wolfi-taoline"" Lte P invalid pl gen cap"
Wõrro-ma,"    ""Wõrro-mina"" L0 P pers ps1 sg nom cap","    ""Wõrro-mina"" L0 P invalid sg nom cap"
XR3-me,"    ""XR3-mina"" L0 P pers ps1 pl gen cap","    ""XR3-mina"" L0 P invalid pl gen cap"
Xena-taolised,"    ""Xena-taoline"" Ld P dem pl nom cap","    ""Xena-taoline"" Ld P invalid pl nom cap"
YUY2-te,"    ""YUY2-sina"" L0 P pers ps2 pl gen cap","    ""YUY2-sina"" L0 P invalid pl gen cap"
Yahoo-taolistele,"    ""Yahoo-taoline"" Ltele P dem pl all cap","    ""Yahoo-taoline"" Ltele P invalid pl all cap"
Yeong-su,"    ""Yeong-sina"" L0 P pers ps2 sg gen cap","    ""Yeong-sina"" L0 P invalid sg gen cap"
Yht-teist,"    ""Yht-sina"" Lst P pers ps2 pl el cap","    ""Yht-sina"" Lst P invalid pl el cap"
Ying-mingi,"    ""Ying-mingi"" L0 P indef sg gen cap","    ""Ying-mingi"" L0 P invalid sg gen cap"
Yuan-mingi,"    ""Yuan-mingi"" L0 P indef sg gen cap","    ""Yuan-mingi"" L0 P invalid sg gen cap"
Yun-sust,"    ""Yun-sina"" Lst P pers ps2 sg el cap","    ""Yun-sina"" Lst P invalid sg el cap"
Z2-te,"    ""Z2-sina"" L0 P pers ps2 pl gen cap","    ""Z2-sina"" L0 P invalid pl gen cap"
Zobnini-taolisi,"    ""Zobnini-taoline"" Li P dem pl part cap","    ""Zobnini-taoline"" Li P invalid pl part cap"
Zobnini-taoliste,"    ""Zobnini-taoline"" Lte P dem pl gen cap","    ""Zobnini-taoline"" Lte P invalid pl gen cap"
Zorba-ses,"    ""Zorba-see"" Ls P dem sg in cap","    ""Zorba-see"" Ls P invalid sg in cap"
Zorro-taolised,"    ""Zorro-taoline"" Ld P dem pl nom cap","    ""Zorro-taoline"" Ld P invalid pl nom cap"
Zukermani-taolise,"    ""Zukermani-taoline"" L0 P dem sg gen cap","    ""Zukermani-taoline"" L0 P invalid sg gen cap"
_Igasugune,"    ""iga_sugune"" L0 P indef sg nom","    ""iga_sugune"" L0 P dem sg nom"
_Keda,"    ""kes"" Lda P inter rel pl part","    ""kes"" Lda P inter_rel pl part"
_Kel,"    ""kes"" Ll P inter rel sg ad","    ""kes"" Ll P inter_rel sg ad"
_Kellelt,"    ""kes"" Llt P inter rel pl abl","    ""kes"" Llt P inter_rel pl abl"
_Kes,"    ""kes"" L0 P inter rel pl nom","    ""kes"" L0 P inter_rel pl nom"
_MInu,"    ""mina"" L0 P pers ps1 sg gen","    ""mina"" L0 P ps1 sg gen"
_Ma,"    ""mina"" L0 P pers ps1 sg nom","    ""mina"" L0 P ps1 sg nom"
_Me,"    ""mina"" L0 P pers ps1 pl gen","    ""mina"" L0 P ps1 pl gen"
_Meie,"    ""mina"" L0 P pers ps1 pl gen","    ""mina"" L0 P ps1 pl gen"
_Meist,"    ""mina"" Lst P pers ps1 pl el","    ""mina"" Lst P ps1 pl el"
_Mida,"    ""mis"" Lda P inter rel pl part","    ""mis"" Lda P inter_rel pl part"
_Midagi,"    ""miski"" Ldagi P indef sg part","    ""miski"" Ldagi P inter_rel sg part"
_Mille,"    ""mis"" L0 P inter rel pl gen","    ""mis"" L0 P inter_rel pl gen"
_Millega,"    ""mis"" Lga P inter rel pl kom","    ""mis"" Lga P inter_rel pl kom"
_Milleks,"    ""mis"" Lks P inter rel pl tr","    ""mis"" Lks P inter_rel pl tr"
_Millest,"    ""mis"" Lst P inter rel pl el","    ""mis"" Lst P inter_rel pl el"
_Mina,"    ""mina"" L0 P pers ps1 sg nom","    ""mina"" L0 P ps1 sg nom"
_Mind,"    ""mina"" Ld P pers ps1 sg part","    ""mina"" Ld P ps1 sg part"
_Minu,"    ""mina"" L0 P pers ps1 sg gen","    ""mina"" L0 P ps1 sg gen"
_Minu_,"    ""mina"" L0 P pers ps1 sg gen","    ""mina"" L0 P ps1 sg gen"
_Minult,"    ""mina"" Llt P pers ps1 sg abl","    ""mina"" Llt P ps1 sg abl"
_Mis,"    ""mis"" L0 P inter rel pl nom","    ""mis"" L0 P inter_rel pl nom"
_Mu,"    ""mina"" L0 P pers ps1 sg gen","    ""mina"" L0 P ps1 sg gen"
_Mul,"    ""mina"" Ll P pers ps1 sg ad","    ""mina"" Ll P ps1 sg ad"
_Mulle,"    ""mina"" Llle P pers ps1 sg all","    ""mina"" Llle P ps1 sg all"
_Nad,"    ""tema"" Ld P pers ps3 pl nom","    ""tema"" Ld P ps3 pl nom"
_Neile,"    ""tema"" Lle P pers ps3 pl all","    ""tema"" Lle P ps3 pl all"
_Nendele,"    ""tema"" Ldele P pers ps3 pl all","    ""tema"" Ldele P ps3 pl all"
_Oma,"    ""oma"" L0 P pos det refl sg gen","    ""oma"" L0 P det refl pos sg gen"
_Omalt,"    ""oma"" Llt P pos det refl sg abl","    ""oma"" Llt P det refl pos sg abl"
_Sa,"    ""sina"" L0 P pers ps2 sg nom","    ""sina"" L0 P ps2 sg nom"
_Sina,"    ""sina"" L0 P pers ps2 sg nom","    ""sina"" L0 P ps2 sg nom"
_Sinu,"    ""sina"" L0 P pers ps2 sg gen","    ""sina"" L0 P ps2 sg gen"
_Sinust,"    ""sina"" Lst P pers ps2 sg el","    ""sina"" Lst P ps2 sg el"
_Su,"    ""sina"" L0 P pers ps2 sg gen","    ""sina"" L0 P ps2 sg gen"
_Sul,"    ""sina"" Ll P pers ps2 sg ad","    ""sina"" Ll P ps2 sg ad"
_Sulle,"    ""sina"" Llle P pers ps2 sg all","    ""sina"" Llle P ps2 sg all"
_Ta,"    ""tema"" L0 P pers ps3 sg gen","    ""tema"" L0 P ps3 sg gen"
_Talle,"    ""tema"" Llle P pers ps3 sg all","    ""tema"" Llle P ps3 sg all"
_Te,"    ""sina"" L0 P pers ps2 pl gen","    ""sina"" L0 P ps2 pl gen"
_Teie,"    ""sina"" L0 P pers ps2 pl gen","    ""sina"" L0 P ps2 pl gen"
_Teil,"    ""sina"" Ll P pers ps2 pl ad","    ""sina"" Ll P ps2 pl ad"
_Tema_,"    ""tema"" L0 P pers ps3 sg gen","    ""tema"" L0 P ps3 sg gen"
_igasugust_,"    ""iga_sugune"" Lt P indef sg part","    ""iga_sugune"" Lt P dem sg part"
_iseenesesse,"    ""ise_enese"" Lsse P pos refl sg ill","    ""ise_enese"" Lsse P refl sg ill"
_kelle,"    ""kes"" L0 P inter rel pl gen","    ""kes"" L0 P inter_rel pl gen"
_kellele,"    ""kes"" Lle P inter rel pl all","    ""kes"" Lle P inter_rel pl all"
_kellele_,"    ""kes"" Lle P inter rel pl all","    ""kes"" Lle P inter_rel pl all"
_kes,"    ""kes"" L0 P inter rel pl nom","    ""kes"" L0 P inter_rel pl nom"
_kõige_kõige_,"    ""kõige__kõik"" L0 P det sg gen","    ""kõige__kõik"" L0 P invalid sg gen"
_lülitit_ennast_,"    ""lülitit__ise"" Lt P pos det refl sg part","    ""lülitit__ise"" Lt P invalid sg part"
_ma,"    ""mina"" L0 P pers ps1 sg nom","    ""mina"" L0 P ps1 sg nom"
_me,"    ""mina"" L0 P pers ps1 pl gen","    ""mina"" L0 P ps1 pl gen"
_meie,"    ""mina"" L0 P pers ps1 pl gen","    ""mina"" L0 P ps1 pl gen"
_meie_,"    ""mina"" L0 P pers ps1 pl gen","    ""mina"" L0 P ps1 pl gen"
_mida,"    ""mis"" Lda P inter rel pl part","    ""mis"" Lda P inter_rel pl part"
_mida_,"    ""mis"" Lda P inter rel pl part","    ""mis"" Lda P inter_rel pl part"
_midagi_,"    ""miski"" Ldagi P indef sg part","    ""miski"" Ldagi P inter_rel sg part"
_midagigi_,"    ""miski"" Ldagigi P indef sg part","    ""miski"" Ldagigi P inter_rel sg part"
_millega_,"    ""mis"" Lga P inter rel pl kom","    ""mis"" Lga P inter_rel pl kom"
_milleks,"    ""mis"" Lks P inter rel pl tr","    ""mis"" Lks P inter_rel pl tr"
_milles,"    ""mis"" Ls P inter rel pl in","    ""mis"" Ls P inter_rel pl in"
_millest,"    ""mis"" Lst P inter rel pl el","    ""mis"" Lst P inter_rel pl el"
_mina,"    ""mina"" L0 P pers ps1 sg nom","    ""mina"" L0 P ps1 sg nom"
_mina_,"    ""mina"" L0 P pers ps1 sg nom","    ""mina"" L0 P ps1 sg nom"
_mind,"    ""mina"" Ld P pers ps1 sg part","    ""mina"" Ld P ps1 sg part"
_minu,"    ""mina"" L0 P pers ps1 sg gen","    ""mina"" L0 P ps1 sg gen"
_minu_,"    ""mina"" L0 P pers ps1 sg gen","    ""mina"" L0 P ps1 sg gen"
_minule,"    ""mina"" Lle P pers ps1 sg all","    ""mina"" Lle P ps1 sg all"
_minust_,"    ""mina"" Lst P pers ps1 sg el","    ""mina"" Lst P ps1 sg el"
_mis,"    ""mis"" L0 P inter rel pl nom","    ""mis"" L0 P inter_rel pl nom"
_mis_,"    ""mis"" L0 P inter rel pl nom","    ""mis"" L0 P inter_rel pl nom"
_miski_,"    ""miski"" L0 P indef sg nom","    ""miski"" L0 P inter_rel sg nom"
_mu,"    ""mina"" L0 P pers ps1 sg gen","    ""mina"" L0 P ps1 sg gen"
_mul,"    ""mina"" Ll P pers ps1 sg ad","    ""mina"" Ll P ps1 sg ad"
_must_,"    ""mina"" Lst P pers ps1 sg el","    ""mina"" Lst P ps1 sg el"
_oma,"    ""oma"" L0 P pos det refl sg gen","    ""oma"" L0 P det refl pos sg gen"
_oma_,"    ""oma"" L0 P pos det refl sg gen","    ""oma"" L0 P det refl pos sg gen"
_omas_,"    ""oma"" Ls P pos det refl sg in","    ""oma"" Ls P det refl pos sg in"
_sInuSt,"    ""sina"" Lst P pers ps2 sg el","    ""sina"" Lst P ps2 sg el"
_sa,"    ""sina"" L0 P pers ps2 sg nom","    ""sina"" L0 P ps2 sg nom"
_sina_,"    ""sina"" L0 P pers ps2 sg nom","    ""sina"" L0 P ps2 sg nom"
_sinu,"    ""sina"" L0 P pers ps2 sg gen","    ""sina"" L0 P ps2 sg gen"
_sinu_,"    ""sina"" L0 P pers ps2 sg gen","    ""sina"" L0 P ps2 sg gen"
_sinule_,"    ""sina"" Lle P pers ps2 sg all","    ""sina"" Lle P ps2 sg all"
_tal,"    ""tema"" Ll P pers ps3 sg ad","    ""tema"" Ll P ps3 sg ad"
_teid,"    ""sina"" Ld P pers ps2 pl part","    ""sina"" Ld P ps2 pl part"
_tema,"    ""tema"" L0 P pers ps3 sg gen","    ""tema"" L0 P ps3 sg gen"
_tema_,"    ""tema"" L0 P pers ps3 sg gen","    ""tema"" L0 P ps3 sg gen"
_täpselt_sama_,"    ""täpselt__sama"" L0 P dem sg gen","    ""täpselt__sama"" L0 P invalid sg gen"
a-TE,"    ""a-sina"" L0 P pers ps2 pl gen","    ""a-sina"" L0 P invalid pl gen"
a-palju,"    ""a-palju"" L0 P indef sg gen","    ""a-palju"" L0 P invalid sg gen"
a.Milline,"    ""a._milline"" L0 P rel sg nom","    ""a._milline"" L0 P invalid sg nom"
aMis,"    ""a_mis"" L0 P inter rel pl nom","    ""a_mis"" L0 P invalid pl nom"
aa.mida,"    ""aa._mis"" Lda P inter rel pl part","    ""aa._mis"" Lda P invalid pl part"
aam-milline,"    ""aam-milline"" L0 P rel sg nom","    ""aam-milline"" L0 P invalid sg nom"
aas-tal,"    ""aas-tema"" Ll P pers ps3 sg ad","    ""aas-tema"" Ll P invalid sg ad"
aas-tas,"    ""aas-tema"" Ls P pers ps3 sg in","    ""aas-tema"" Ls P invalid sg in"
